"","X","X67ND","X128ND","X162ND","X190ND","X212ND","X226ND","X272ND","X367ND","X67SD","X128SD","X162SD","X190SD","X212SD","X226SD","X272SD","X367SD","X67Nor","X128Nor","X162Nor","X212Nor","X190Nor","X226Nor","X272Nor","X367Nor","X67IL17","X128IL17","X162IL17","X212IL17","X190IL17","X226IL17","X272IL17","X367IL17","FoldChange","p.value"
"16114","ENSG00000186660",30.7864,32.4716,38.2393,42.7559,36.8532,45.1228,40.1395,38.288,33.7832,41.9421,46.3742,42.7647,36.033,38.7967,41.9617,42.927,42.6331,43.8701,45.0868,42.8166,41.1729,41.3812,42.6779,43.9038,42.4515,39.3396,45.7045,48.2722,47.7284,42.8854,47.6971,42.187,0.831902238160694,0.0241636627002075
"16134","ENSG00000186787",23.79478,19.35906,21.48488,12.254212939,20.25287,17.10504,19.83409,11.088692,15.28474,31.971329,19.14402,11.04185,16.93702508,17.89184,17.50343,28.05793,12.93321,11.71725,21.08469,15.61859,14.4889,15.76219485,16.6843126,8.82122,21.76535,17.92856,17.76126,15.22678,10.8774497,19.91178,15.54827,13.73888,1.40824028395695,0.0499501512512523
"16140","ENSG00000186806",8.8341,7.85563,7.519272,7.02989,9.02397,7.664765,6.16174,5.74179,6.763491,5.823761,6.761,7.038198,4.621038,5.278652,6.38558,7.23072,8.645691,5.332537,4.967358,5.062217,5.99169,5.883949,5.74934,5.099712,6.6514,5.634193,5.03133,5.94445,6.29679,4.816908,5.99377,6.223233,1.24944510311512,0.0271897283265165
"16223","ENSG00000187147",124.793713,135.530914,133.220671,114.403776,131.593782,100.713176,123.217772,114.9598454,118.10773461,129.6954,138.886479,118.0751,112.284649,99.668991,107.611371,111.790109979,133.447198,104.409996,123.311459787,106.111376,101.142296,119.6994760975,113.842809,117.8849200027,118.711192,105.00051,118.60123,110.56753,130.1479740021,103.105951,101.99227,118.60141,1.15849409070816,0.0224120307110389
"16287","ENSG00000187555",92.11883,99.28338,95.53865,116.5687500995,90.3839008147,135.82478,117.28023,111.93522,81.85562,113.70009,113.20577,108.0489,117.5502928,86.845683,117.13597,112.8153,118.770923,122.71126,125.92078,97.78908,98.55733,113.795983,125.76999,130.48992,106.159,125.60047,162.35002,149.96001,124.3252200387,106.217251,124.834922,133.61191,0.783467037381124,0.0109447554030307
"16347","ENSG00000187773",19.00324,10.5726,9.88937,4.55832,12.34815,9.64785,5.43233,3.31083,8.85258,8.10804,5.43258,1.76677,6.59141,10.86524,8.90864,6.93902,2.89939,2.335858,1.123121,0.761459,6.00589,3.70647,1.925052,2.09363,3.16896,1.8502681,4.87044,0.994613,0.16475577,3.099162,1.334637,2.85276,2.25772865700219,0.0325814748236499
"16780","ENSG00000196139",0.351766,0.680866,0.679886,3.347789,0.842085,3.326235,2.691699,1.13348,0,0,0,2.88049,2.163448,0.785111,5.087086,1.330685,3.041148,0.4392,1.2333784,1.061359,1.904155,1.961941,0.538639,0.327933,2.524973,2.405241,1.02621,0.575645,0.365578,2.145542,1.384289,2.137137,0.243313992500193,0.0291143993276787
"16793","ENSG00000196172",2.428089,3.73709,3.51304,5.083424,3.9107,4.193637,4.48409,4.15957,5.71555,1.80058,2.848266,5.700332,2.89436,4.73796,4.99784,3.5329,4.51425,5.14276,3.349615,2.43225,3.62432,3.223493,2.51171,3.35433,4.62923,2.69308,5.293044,4.31016,2.09398,3.2429170784,4.7706,3.83566944,0.75827970314364,0.0400460788051431
"16813","ENSG00000196230",286.51104,257.995493,296.092838,4.3181901,211.77495,5.86603e-08,81.638885,185.78592,289.692304005,233.1333624051,331.20224,4.9906034,225.392115,0,87.499868521,207.35435,154.449222,163.337541,308.063641,269.352491,80.164585,70.776768,22.0250018,86.6835913,179.043266,144.789942,132.067773,135.8148,172.301933,103.378473,46.436531,37.53524,3.87268242327851,0.0140245032105863
"16820","ENSG00000196247",3.36018,3.078825,5.458097427,5.99240212,3.43889,5.920656,4.85269,6.5625165,3.342225843,3.6712060105,3.173569,8.0397217851,2.809196,5.1692017706,7.2324300065,6.13883,5.447554428,7.808674,4.5588073282,2.741985,6.4495,6.2294498954,4.830723,6.41824,6.717188,4.48853,7.3312004338,8.603132,4.3740990003,7.256807,9.74883,13.81565,0.657399625596325,0.0269550795299995
"16861","ENSG00000196376",22.5136062627,19.4793000061,19.587905531,24.9526,21.2276,23.43405,24.7374474,25.95545,20.0661029821,18.8099,28.5889000066,23.96994,25.28022,21.46688,26.6799196129,26.32193887,32.02379,30.1275,33.5794,23.81599,24.1915002147,26.68726,29.526981259,28.34334,30.185191749,26.0676,27.364,29.7959,19.03889407,25.34347,36.6482,29.63525,0.835777049581072,0.00489654995699523
"17005","ENSG00000196843",6.92223,5.6411,4.681518,7.624589956,6.27461,8.365306,8.177633,11.484456,7.17364,5.845179,4.41532,6.4744,7.195698,7.21589,6.225933,12.907002,23.75739,5.4584,5.118452,4.694911,6.633429,7.664246,9.7434459,7.588388,20.09678,4.8604,8.48788,5.119327,10.4312381491,9.888483,6.653014,6.1329978623,0.659695611030539,0.0311300124278442
"17011","ENSG00000196865",6.70113,7.02798,7.06307,10.2411,6.44222,8.88459,8.66515,9.07729,6.6653,6.56798,5.8865,11.6793,7.72684,10.51799,10.3638,9.07319,7.68498,10.624,5.78287,7.47879,10.87044,9.502416,12.57696,13.86362,9.22906,8.70562,7.4807605627,19.31218,7.320967,8.64976,15.65009,19.29819,0.738697623123277,0.00316308944927446
"17043","ENSG00000196981",5.92455,4.82495,5.20501,6.93383,4.78307,6.51796,6.42072,7.40143,5.18625,4.5395,4.31988,4.6753,5.65715,6.77097,6.52272,5.41609,5.307,4.91808,6.25727,5.15125,6.52774,5.41328,5.10253,5.45204,5.18727,6.02018,4.20445,6.98335,5.4499,4.92854,5.26829,5.92372,0.760344123364648,0.00350698259419885
"17180","ENSG00000197457",354.584248728,342.81625,341.41844,294.112,396.72884,258.0360772,323.17537,334.65233,305.0103402328,298.351,366.832626,210.89939,345.637849,255.498601,293.606752,308.87182,333.51647,228.70499,277.894779,254.31627,253.8979,256.30417,234.958881,178.622515,333.7978,241.93859,219.69085,200.11436,210.080006,235.28159,201.34825,171.3768,1.18642687380899,0.0418326421855945
"17205","ENSG00000197555",20.879948,19.466628,17.929712,27.69076,14.563099,34.137153,36.867699411,29.737284,21.310463,39.61881,25.257255,38.5299411655,25.259054,19.3805861,39.383633,27.2870220556,92.994885,49.52008,18.605032,20.8377559858,41.744879,37.691905,31.414729,38.10528,81.1334332896,33.959393,31.454174,39.36449,28.31218,29.740252,35.830421,49.564602,0.56713964284435,0.00227011140575254
"17378","ENSG00000198087",6.30458,7.02275,8.17152,11.214,6.57506,7.48087,11.314246,9.25649,5.964579,7.98602,5.10727,14.73827,7.10895,5.22899,10.835015,10.34621,13.37994,9.34172,3.415887,2.55763,10.781402,10.564245,6.80477,8.34066,10.125092,6.32953,5.83789,7.551338,4.367844,6.18848,9.92664,18.225823,0.714974575968597,0.0465819837392076
"17425","ENSG00000198231",104.1104771,109.257058692,106.9798,137.37762,118.38045,141.7476701528,143.8823,134.34941,125.912749,96.2209602689,133.18194,136.44721,132.824739,109.26352597,135.292799,122.497432002,114.394767,141.42624,111.944732,102.75878,143.145808,125.065151,141.4454430267,138.9424953421,109.1234110091,113.760540126,157.43764,151.012644,149.597845,127.8119933,148.360014,148.620787,0.787157577049759,0.000382240070915729
"17444","ENSG00000198312",2.40514,1.88081,0.882394,3.92352,1.53397,5.69309,3.91442,3.67833,4.14004,1.13721,0,9.42359,4.19175,1.27373,5.18111,1.56363,4.92038,8.45709,2.59284,3.646,4.55654,5.15895,4.35846,3.57548,4.52875,2.49465,1.17975,8.82808,1.71571,4.06013,4.70214,4.09106,0.38945748127763,0.00484612949719389
"17446","ENSG00000198324",26.07183,27.9733,27.42688,19.48874,22.282846,18.210671596,16.66003,20.76853,21.72411,18.84875,23.94617,11.6377,17.35566,20.390204,15.22322,17.941527,14.58339,18.07636,18.57827,14.37175,19.29414,15.77586,13.661231,16.20087,13.346241,18.72436,25.08214,18.06969,23.468077,17.44479,13.43324,18.14865,1.38104162532087,0.00501559576849152
"17664","ENSG00000198898",94.179355,109.702812,111.848603,124.83326,85.43205,133.237,122.73871,137.65217,116.05356,131.17843,98.252552,119.904266,117.79983,117.801982,115.572037,112.37756,129.106917,118.30642,106.3291333,70.672149,105.842719,98.362309,99.6988765026,86.1789,135.647925,99.077867,99.9984,100.10925,70.20062399,105.59801,150.278298,102.424189,0.773756775676572,0.0111889696708384
"18129","ENSG00000204969",4.69557,7.02403,5.15113,8.41507,6.486081,6.78883,11.58629,9.100196,5.85807,6.7473,4.31398,9.4446,7.70603,5.20739,12.97537,6.97493,11.60704,9.30799,10.9865000054,7.5084300008,10.61739,8.23321,12.0463,8.91077,14.18694,8.439104,7.63359,10.697628225,5.05136,10.0704,11.11113,8.58532,0.650781827757439,0.0432586414147911
"18177","ENSG00000205213",17.7625,14.113976,20.623603,29.31938,22.47309,36.47648,23.545826,23.51801,13.917184,24.79253,25.52597,18.0507,28.81931,36.3734,26.84757,20.463425,14.53318,32.83935,15.68562,21.060024,35.53155,28.41657,16.03659,38.281174,18.278053,26.872501,26.307147,32.499876,34.098949,27.28129,24.044918,42.34718,0.66430419057659,0.0465086938872276
"19094","ENSG00000213420",168.47221,186.70027,206.2152482,174.06388,164.45791,126.10456,135.75294,146.439,154.90862,176.13013,188.67709,124.725925,147.33159,113.97216,120.86356,140.54081,174.28963,166.93464,229.5718800133,133.57299,129.82677,146.58107,196.26371,124.21298,153.06505,168.02779,182.87425,151.75595,113.89013,140.9203,152.68561,139.18148,1.24638567994615,0.0440909375991044
"19271","ENSG00000213762",12.81639,12.56411,11.50099,18.77647,11.6535,16.071852,15.81018,14.88018,13.47404,13.6641,17.74341,16.84399,15.80388,10.85401,19.55443,18.88413,19.71856,22.61509,15.4999,13.7715,18.314253,15.62354,16.702532,17.11802,17.35631,14.5448,22.3553,15.26519,17.497444,11.1985,22.21522,15.04472,0.740554868039611,0.00972520023845749
"19302","ENSG00000213853",6.22454,7.37671,6.41119,9.53519,6.71998,10.845801,7.806,8.62843,8.330944,4.73379,6.10704,7.4383,7.06438,9.150825,7.68545,6.68985,6.97941,12.840857,8.34707,10.93599,15.75579,19.36358,11.6466,19.15764,9.770042,16.53632,17.02786,16.03653,18.74453,15.74745,12.379701,18.175396,0.726120176650975,0.0237608982207729
"19369","ENSG00000213976",2.41672,1.59469,1.71113,5.73008,1.78614,4.36685,3.95216,2.62984,2.46622,3.70121,2.41384,4.3138,3.6617,5.47956,4.97457,2.32826,3.95988,3.57699,5.84165,2.76962,4.59961,4.7915,5.19731,3.56432,3.2187,4.0217,5.92843,6.54559,1.91628,1.82594,6.74797,5.83437,0.450189550528721,0.032255928910171
"19558","ENSG00000214517",68.734897,85.327014176,69.428375,63.7164,74.2215128932,55.474454,59.5984670796,68.12702,72.835766,69.541752,71.48357,66.15775,72.63956,36.529661,63.815555,64.72746,86.71537,70.545752,80.70753795,53.550953,52.696002,55.003084,58.58112,46.708228,83.264967,54.382699,59.822213,69.146304,43.01466844,57.456369,55.3496582,52.25022,1.20571930463373,0.0393226733823566
"19626","ENSG00000214756",9.42245,14.168751,8.81304364,17.75132,6.67586,14.5382,20.257283,16.32039,11.48177,14.062962,7.63571,5.767059,8.76628,10.319248,16.19453,14.81127,12.63861,22.68234,10.90603,6.359473,10.370907,11.571518,12.4294,12.375867,9.13489,14.89958,17.274844,14.77231469,12.54906,13.63312,16.21341,19.71396,0.567470560909895,0.0108176240244782
"19778","ENSG00000215218",20.2943,16.5096,15.8932,13.3823,15.9266,9.63824,13.2223,14.4483,15.2613,14.2062,16.8785,11.3219,13.6194,8.24867,13.8411,14.1449,59.8526,12.9748,19.6268,13.6085,15.4491,14.5209,19.1757,9.75612,40.0992,12.8807,13.603,11.2087,6.87635,12.8462,15.823,9.9512,1.35376122927991,0.0235622298675702
"19951","ENSG00000215910",0.210844,1.200142,0.203566,1.00231,0.686932,2.446025,1.293023,2.810108,0.185083,1.40178,0,1.95488,0.919629,0.340758,0.743012,0,1.23167,1.83755,0.689496,0.5856277,1.2086899,1.05042,0.353886,0.690146,1.3464505,0.363438,0,1.340877,0.876176,1.033046,0.591786,1.25660731,0.304773139414254,0.0499578842871923
"20232","ENSG00000218739",33.583557,24.164274688,32.815959,41.433381,27.57453,36.124946,36.133182,43.94778,31.58163,36.899294,33.030536,35.84992,28.126605,31.74128,41.16374,51.04639,37.20785,47.5662,38.24743,30.456213,40.97278,26.6324530015,35.31111,30.218261,41.930744,39.44636,26.2493,47.55678,31.832068,39.12525,39.176726,51.1258,0.749421806184371,0.0163625235120848
"20643","ENSG00000223501",16.307759,17.345956,8.856036906,8.3140753,17.429791,4.5337526854,12.2540041,2.978718,14.8803730146,14.93167,9.6945111,6.681153,17.886836,6.0976119,8.541553,1.850886,9.80571,4.8819260823,15.691429,11.794456601,4.05819048,3.109696433,9.224388,4.6176383,9.250813,5.94239165,9.6581716,15.0855892246,1.531815,5.909483,6.81595727,7.684683,2.13455729049854,0.03437380464155
"20772","ENSG00000223756",7.786481,7.36935,8.38578,15.98598,11.36273,10.73715,12.13369,13.58081,7.016153,4.029288,7.43058,23.10298,7.46549,10.98588,10.227778,9.081888,24.94301,22.896974,9.257308,8.813774,14.80674,18.462933,17.48645,10.538603,14.065123,10.95193,6.82432,22.911044,12.8477,18.52809,14.85039,18.4442,0.665635365290155,0.0239592781048277
"20961","ENSG00000224156",286.51104,257.995493,296.092838,4.3181901,211.77495,5.86603e-08,81.638885,185.78592,289.692304005,233.1333624051,331.20224,4.9906034,225.392115,0,87.499868521,207.35435,154.449222,163.337541,308.063641,269.352491,80.164585,70.776768,22.0250018,86.6835913,179.043266,144.789942,132.067773,135.8148,172.301933,103.378473,46.436531,37.53524,3.87268242327851,0.0140245032105863
"21517","ENSG00000225345",1.89638,4.79632,1.43886,5.21325,1.80219,4.40022,5.003732,5.30714,1.99064,1.55605,1.6727,7.64948,4.00662,2.89784,4.572621,6.953831,6.857217,6.17702,2.805231,2.09094,8.284501,4.56856,4.09275,6.588874,7.066063,4.78905,6.25068,13.9659,6.05477,5.56398,6.615123,5.332286,0.498573553897037,0.0445681103019712
"21630","ENSG00000225590",16.307759,17.345956,8.856036906,8.3140753,17.429791,4.5337526854,12.2540041,2.978718,14.8803730146,14.93167,9.6945111,6.681153,17.886836,6.0976119,8.541553,1.850886,9.80571,4.8819260823,15.691429,11.794456601,4.05819048,3.109696433,9.224388,4.6176383,9.250813,5.94239165,9.6581716,15.0855892246,1.531815,5.909483,6.81595727,7.684683,2.13455729049854,0.03437380464155
"22458","ENSG00000227345",23.30713081,23.18926,25.210989,33.12045,25.8607077824,28.984068721,33.50465,27.6859000044,24.06018,25.361241,27.837677,39.5400761403,30.7842400034,28.12882,28.45218,30.82093,31.814395093,31.85761,19.63418,17.26763,26.07015,26.456832,26.00239,31.77317,26.24162,31.585987,20.80123,40.49088461,25.141395,27.2105808633,31.31871,37.90836,0.7913381175828,0.0146178445392669
"22950","ENSG00000228425",16.307759,17.345956,8.856036906,8.3140753,17.429791,4.5337526854,12.2540041,2.978718,14.8803730146,14.93167,9.6945111,6.681153,17.886836,6.0976119,8.541553,1.850886,9.80571,4.8819260823,15.691429,11.794456601,4.05819048,3.109696433,9.224388,4.6176383,9.250813,5.94239165,9.6581716,15.0855892246,1.531815,5.909483,6.81595727,7.684683,2.13455729049854,0.03437380464155
"23067","ENSG00000228716",21.9381,18.41693,31.533257,33.39794,24.8188439,53.82001,35.1506,35.01311,23.47905,14.3293,46.98696,31.55399,24.78595,52.335337,31.526042,33.61617,21.191724,62.735419,67.85065,106.256719,59.943132,71.91396,76.16679,91.603362,24.5026254,54.158928,56.75033,93.04947,94.46106,63.0451212,90.64451,67.559854,0.614475224749822,0.043901529486296
"23528","ENSG00000229684",286.51104,257.995493,296.092838,4.3181901,211.77495,5.86603e-08,81.638885,185.78592,289.692304005,233.1333624051,331.20224,4.9906034,225.392115,0,87.499868521,207.35435,154.449222,163.337541,308.063641,269.352491,80.164585,70.776768,22.0250018,86.6835913,179.043266,144.789942,132.067773,135.8148,172.301933,103.378473,46.436531,37.53524,3.87268242327851,0.0140245032105863
"23897","ENSG00000230453",3.1667083612,0.233238,1.33396,3.754314,0.156805,6.211037,2.4717599,4.019921,2.091164,0.475954,5.372423,4.051399,1.15141,1.569889,1.522828,1.80017,5.529485,3.879298,2.549679,3.0122676,8.412622,10.59557,3.623461,6.670562,8.030342,5.945895,4.860127,6.946031,9.969528,3.601196,8.294691,7.576246,0.297180645387216,0.0330547396683985
"24792","ENSG00000232421",286.51104,257.995493,296.092838,4.3181901,211.77495,5.86603e-08,81.638885,185.78592,289.692304005,233.1333624051,331.20224,4.9906034,225.392115,0,87.499868521,207.35435,154.449222,163.337541,308.063641,269.352491,80.164585,70.776768,22.0250018,86.6835913,179.043266,144.789942,132.067773,135.8148,172.301933,103.378473,46.436531,37.53524,3.87268242327851,0.0140245032105863
"24854","ENSG00000232559",11.6116,17.8252,16.6281,31.5224,17.8907,18.8933,24.7923,22.2827,21.7785,20.1414,22.4779,18.147,24.2145,16.4254,19.5021,21.4761,18.6425,17.4771,13.9554,15.8188,15.8256,14.3021,20.5656,17.8419,12.7694,18.4114,18.4309,18.6018,18.9171,16.9007,19.6391,23.0678,0.656017445766622,0.0435469927898243
"24861","ENSG00000232575",286.51104,257.995493,296.092838,4.3181901,211.77495,5.86603e-08,81.638885,185.78592,289.692304005,233.1333624051,331.20224,4.9906034,225.392115,0,87.499868521,207.35435,154.449222,163.337541,308.063641,269.352491,80.164585,70.776768,22.0250018,86.6835913,179.043266,144.789942,132.067773,135.8148,172.301933,103.378473,46.436531,37.53524,3.87268242327851,0.0140245032105863
"24987","ENSG00000232838",15.3021,14.8535,16.1571,14.4766,14.4157,12.1369,12.9539,12.6234,16.0804,13.2744,15.8341,9.96354,18.3463,13.9641,15.4147,13.2377,13.0035,18.543,15.9634,18.2463,13.6151,12.3773,15.7417,14.9458,13.814,19.2147,15.1561,13.2511,13.2561,17.9219,21.638,13.8234,1.16358438652023,0.0164622973722801
"25749","ENSG00000234465",15.15706,12.46327,10.93693,11.78771,13.12069,9.967047,9.39925,9.478931,11.910905,10.328164,8.15001,10.97696,11.34554,7.2944920162,10.21142,10.77858,9.031496,7.76873,17.574299,14.725268,9.432739734,8.21074,11.015034,7.194,13.1243,10.97438,6.69507,14.55603,5.918574,4.420952,11.65239,10.464079,1.27182410486783,0.0439922278659754
"25885","ENSG00000234769",1.03033,2.33158,0.985955,2.61224,2.69395,3.90197,3.84978,3.27787,0,3.57329,0.671585,1.20569,2.79312,1.30823,2.25962,4.61578,3.56444,5.23891,1.48681,1.40953,6.00263,6.46027,5.36018,4.16744,3.37223,4.01047,1.55941,2.7257,3.90447,3.92132,3.06828,2.0052,0.516191706995967,0.0251139654966186
"26020","ENSG00000235067",286.51104,257.995493,296.092838,4.3181901,211.77495,5.86603e-08,81.638885,185.78592,289.692304005,233.1333624051,331.20224,4.9906034,225.392115,0,87.499868521,207.35435,154.449222,163.337541,308.063641,269.352491,80.164585,70.776768,22.0250018,86.6835913,179.043266,144.789942,132.067773,135.8148,172.301933,103.378473,46.436531,37.53524,3.87268242327851,0.0140245032105863
"26281","ENSG00000235618",5.03331,3.81324,5.14517,2.95986,3.36319,2.73567,2.369347,1.757799,2.73451,3.45891,3.92532,3.52624,1.55561,1.017444,5.24321,1.551217,1.983667,1.22806,1.336615,0.588193,1.926743,1.456408,0.900176,2.11497,2.760712,1.944087,2.730388,1.38555,1.275277,1.13303,1.07585,1.404991,1.76682097627978,0.0153766311498599
"27222","ENSG00000237641",15.5645,10.9393,19.0716,7.21866,20.6639,4.19433,7.26091,8.81014,8.66696,4.48795,14.3196,0,6.64484,8.37831,18.4094,16.4467,14.4365,10.3946,8.84369,6.34111,13.9674,9.84137,8.66945,10.9336,13.0181,11.3997,5.92076,9.05576,9.90673,10.0025,6.59997,11.6405,2.4101005529027,0.0136887761888616
"27678","ENSG00000239827",4.60453,9.48277,8.74694,16.44035,10.20008,12.985306,9.40958,14.91352,5.96312,4.57632,15.251579,35.64427,15.08761,2.57224,10.50227,18.64883,15.68452,14.69177,11.00396,1.55639,11.55183,16.88679,14.55182,9.4703353,13.888554,14.01506,13.55772,12.05165,5.378184,8.727891,15.322226,20.38029,0.614606224560807,0.0403029406058223
"28167","ENSG00000241697",115.107,119.009,142.718,112.303,141.173,85.8086,105.899,111.856,95.5135,125.287,142.714,82.0338,134.088,98.9995,108.102,104.64,94.5177,57.9656,85.7626,36.3963,76.6634,61.6993,66.0649,52.4524,89.2589,60.1964,71.0753,56.2976,62.0407,62.0262,53.8988,62.376,1.24560856774745,0.0375709312114984
"28449","ENSG00000242715",3.475171,5.764518,4.388269,8.976382,5.60221,11.865005,9.38194245,13.037161,4.187198,11.429898,4.533981,8.577326,5.631136,12.926907,7.301611,12.080577,12.533845,8.443618,1.907979,3.258339,7.531019,5.304608,4.242692,6.605205,11.445283,8.398534,10.518437,10.299105,13.076802,9.571216,9.582656,8.754539,0.444520341770651,0.00366952304034529
"28686","ENSG00000243667",10.496988,7.94975535,6.2861992,12.167204,5.96117,8.671127,12.979429,11.42986,10.470638,7.55037,5.485555,8.237997,9.610555,10.020513,10.763526,11.40163,11.351762,11.90319,13.83308,8.463224,14.31703,13.856838,15.08874,14.46133,10.674802,13.15576,10.66434,19.288971,10.95841,9.099702,15.5487,18.436547,0.678358608695883,0.040770819383732
"28893","ENSG00000244405",8.34742,6.97021,2.50403,17.264335,6.15589,14.45601,6.410035,15.692434,16.0765,9.16825,2.347857,30.24986,5.3706,8.861336,7.12933,9.44678,40.08235,25.942357,19.665257,18.03019,24.42803,18.692421,18.86074,25.623906,31.630761712,23.466436,27.732316,24.947312,24.882893,20.061867,17.779922,24.724177,0.445490456890641,0.0456329303312445
"30078","ENSG00000251287",5.35725,5.81786,9.61157,5.36747,11.7927,1.19943,4.088879,1.99753,6.49583,5.11486,6.504527,9.74547,8.60851,1.38978,6.142302,3.38514,8.734996,10.040728,9.407708,1.938339,5.907267,5.730849,4.250584,5.037255,12.558226,5.153685,5.26994,9.90654,2.777791,6.80914,8.510561,3.842302,2.57477154790103,0.0406530190989025
"30501","ENSG00000253767",0.182717,0.893212,0.69194,1.41444,0.531804,0.769768,1.314535,1.1852,0.438696,0.52055,0.618297,1.39512,1.00864,0.832931,0.847352,0.817561,1.251073,1.000833,0.998012,0.5595262,0.897103,0.628785,0.752642,1.5287,1.21141,1.193807,2.414008,1.88397,0.568247,0.955281,1.16397,1.53068,0.490969467391042,0.0279286242864933
"31023","ENSG00000254996",6.473150664,8.70895085,5.56929,13.22295,9.55776,15.31188,9.29558,10.13053,5.71328,7.29585,9.86964,9.372540003,7.658219175,12.36733,10.99793,11.3866482,9.44085,12.930583,3.97584802,9.42548,12.41864,13.512,10.17953,13.13537,8.00252,14.54604,8.00408,14.2716,16.72446,17.09268,16.58208,12.32351,0.631954909849557,0.0443044036620689
"31226","ENSG00000255423",1.1348,2.51528,1.20654,3.72357,0.755303,2.76622,3.12454,2.78084,1.56398,2.28269,2.53716,2.07113,0.629893,1.80971,2.86055,1.40714,2.31826,3.18302,1.14836,3.50371,3.07466,1.48145,3.21553,4.20546,1.75375,3.23847,5.92165,6.72058,2.79222,2.67172,3.95815,5.44388,0.452750789218704,0.0132441275809967
"31262","ENSG00000255508",4.09947,4.99927,3.3669,4.945032,4.066725336,6.91429,9.73318,7.08078,3.89844,7.36279,4.61232,10.74742,6.46007,5.75761,4.72202905,4.77886,4.414565,6.06686,7.34487,5.00248,7.70391,6.59406,6.44098,4.4855,4.94425,6.66811,9.35293,8.97263,7.86023,7.8291,4.39151,5.180903,0.576577363414485,0.0476451853464322
"31426","ENSG00000256223",21.45937,22.82185,28.32985,31.31215,23.137188195,27.53759,32.81347,26.42977,17.425887,26.21898,27.68327,33.114796,25.73265,22.84177,26.89715,32.1448152,35.657893,23.24196,28.575455,10.198036,26.337984,21.29186,17.950678,22.57616,31.807918,26.203016369,22.895147,29.156137,12.5658830104,23.24234,27.22643,28.935383,0.810787044200256,0.039976298691676
"31872","ENSG00000258315",123.26996,134.52152,103.83666,90.4692,116.1762,109.77729,101.16114,92.00279,101.819055,112.40524,112.1453,83.31201,104.21292,102.9107,84.92538,85.20301,84.102,105.55888,119.0026,129.54788,91.232522,102.290081,126.50405,114.0769904574,87.28129,112.68335,97.0978,101.23023,119.78362,114.59898,115.55377,113.555731,1.21451877151602,0.0402638892429449
"32112","ENSG00000258947",1833.668465043,1625.02008,1955.56786,1312.24021,1746.50684,1132.46507,1366.801729,1311.39622,1682.4475943,1515.09493,2124.17677,966.23608,1787.829619,988.21529,1388.804257,1453.04399,1138.40027,1065.91728,1454.49963,1242.44916,954.892162,1025.117563,1174.7081,859.97742,1102.56738,1114.14474,1028.55968,908.349006,668.49196,1020.31126,1005.86203,971.743781,1.39779397051792,0.0014452686835589
"32546","ENSG00000260404",7.44255,12.7569,4.00798,17.9269,4.37382,23.9272,12.21126,30.4183,10.5498,8.86033,4.80499,42.1677,23.83928,5.51722,13.36394,21.9379,10.7817,11.2536,7.20135,2.52527,13.0912,9.53926,9.51477,10.7925,11.3635,9.80545,8.8118,13.5312,9.9253,9.64202,9.94852,11.304,0.338305063961481,0.0287199022872725
"32872","ENSG00000261963",12.4468,15.7366,14.3921,6.86945,13.1061,9.14315,9.08823,8.8297,7.70662,3.24191,11.3585,11.3537,10.9344,3.55909,9.26653,9.063,12.4592,3.41099,6.31524,1.42699,6.64979,5.76059,4.95089,4.02176,12.5126,5.97753,1.51373,3.76362,1.08458,3.64026,1.6935,1.20922,1.64104716313008,0.00129072737757854
"33148","ENSG00000263528",1.54091,1.0895055,1.717489,3.515142,0.976163,1.604387,2.856573,3.090954,1.18369496,0.8585737,1.758168,3.312719,2.16401,0.822273,3.150542,6.756782,4.121185,1.42188,1.186995,1.58445,2.997519,2.874341,1.21945,1.55527508,3.92068,1.795526,1.4334264,2.419591,2.210786,1.7584258363,0.915633,2.77739,0.481073512233064,0.0316920355776204
"33664","ENSG00000267673",39.9533,39.465212,36.36746,24.38538,47.41034,25.33821,36.22497,31.404523249,25.14454,44.63694,34.27153,23.81734,40.70461,18.96079,28.9378885292,33.94049,36.34062,25.40457,26.4579,20.49651,33.30601,33.674407,27.792825,28.438034846,47.83063,25.20121,35.31006,22.62038,24.7539279,28.7839114403,23.18496,23.3993221744,1.39064358158984,0.0203626676798534
"33779","ENSG00000268357",6.36158,14.9452,15.2764,25.2977,6.09942,17.2965,13.5677,22.914,18.283,23.7546,13.4981,20.4573,5.04863,14.0429,29.1711,27.0035,16.9354,36.4931,18.1626,11.8967,20.0614,26.6517,27.1214,28.5716,6.80606,31.517,11.4911,48.3126,20.8776,18.2991,30.706,43.8374,0.539767489209734,0.0490887883253444
"34846","ENSG00000272281",2.181063,3.899932,2.033146,1.906618,3.473018,0.522787,0.909876,1.264886,0.709008,2.60792,0.850059,3.15927,1.569936,0.856699,1.608287,2.239067,2.911842,5.15424,1.915424,1.201931,2.732209,1.558763,1.628748,2.387186,3.100283,0.474027,0.615595,1.637534,2.07581757,2.542825,3.366378,3.542782,2.51666783589735,0.0242926310109035
"34898","ENSG00000272765",1.94524,0.724993,1.86822,3.85719,0.685379,5.089686,2.469588,5.10041,2.06741,2.59118,1.70594,3.938661,3.99247,1.862,4.207595,1.286289,4.407327,11.243551,2.557967,1.4932416,4.271716,3.085251,2.806844,5.483161,2.519093,1.37768,3.611211,4.354282,5.243191,6.28761,2.8859,5.253736,0.316272437508453,0.0123625151355767
