"","X","X67ND","X128ND","X162ND","X190ND","X212ND","X226ND","X272ND","X367ND","X67SD","X128SD","X162SD","X190SD","X212SD","X226SD","X272SD","X367SD","X67Nor","X128Nor","X162Nor","X212Nor","X190Nor","X226Nor","X272Nor","X367Nor","X67IL17","X128IL17","X162IL17","X212IL17","X190IL17","X226IL17","X272IL17","X367IL17","FoldChange","p.value"
"11012","ENSG00000163528",16.21053,13.823,16.8141,16.9965,21.94924,9.46136,21.53677,17.96777,12.58116,11.92326,23.24112,15.87733384,18.09729,12.4667,19.08708,12.45679,16.492999,15.38276,19.206902,16.73013,15.127948,13.97331,14.31887,14.461589,14.26936,16.60653,14.34295,12.49616,14.16475,14.72231,15.18851,12.19634,1.17157531798858,0.0490087284177222
"11058","ENSG00000163638",2.053982,4.0619113,6.4534072992,5.902544,8.518415,3.2434590178,1.984463,5.162283,2.4467003,3.335706,1.957127,18.83837704,2.517206,2.772739,4.7915170051,3.32543,4.773384,19.634359619,4.223253,5.32736,31.547099,22.134847,14.291326,19.385728,5.597313,15.955534,15.139486,12.566344866,13.8745191046,17.842024,15.02986,17.562353,0.388721901796037,0.042302521538797
"11075","ENSG00000163694",2.401373,1.160987,1.740855,2.443963,3.02555,2.244437,1.859592,2.14268,0.932379,3.194109,1.531582,2.746977,0.540309,1.792007,1.913202,2.98628,5.58302,2.024508,1.460055,4.0224370063,5.218321,6.08654,5.796387,8.513302,5.976699,4.112766,4.128589,10.652006,3.818299,5.632147,6.82741,13.9136833291,0.511038453000345,0.0417789146558186
"11087","ENSG00000163735",0.361142,0.177686,0.190566,0,0,1.55843,0.0947859,0,0.330924,0,0.131694,0,0.199588,1.83899,0.315165,0.17237,0.0728997,0.252932,0.456506,0.18572,0.858139,0.941137,0.425245,0.732256,0.345398,0.771099,0.595674,0.402065,0.481176,0.565952,0.86025,0.382618,0.327403013483939,0.0138342996635762
"11117","ENSG00000163818",26.331083,18.366509,20.335702,15.8233176,14.474279,29.917834,18.459839,20.05619,26.699220512,15.894989,19.429051,17.652614,14.8894876966,32.241781,28.2642882129,26.184502,17.157249,21.644252,17.797089,17.476041,25.166065,21.501409,26.865906,20.940008,19.632721,20.88428,23.617625,18.224473,22.500696,21.435224,15.316686,24.377821,0.784079332478264,0.0312548021798119
"11118","ENSG00000163820",2.853995,2.295751925,4.6157,2.104140571,3.230451205,5.277823,2.4302754307,3.28933,3.579815,3.8757908044,2.688616,2.8068909144,1.73047,2.4372303865,3.944448,3.281298922,1.590409,3.20701,3.132814,1.9062868918,4.59339318,4.4604138006,3.148511,6.583645,2.1489872642,3.7499053097,5.216452,4.454631,5.211286,5.491057,3.0546300066,2.95149,0.523610096642799,0.042980724691287
"11129","ENSG00000163870",34.26009,33.581,29.230535,32.5557600958,44.25271,27.87134,34.86125,40.17576,30.12886,30.6244,27.013008,32.55583,35.849134,22.13138,30.67229,45.50117,22.95265,22.190803,22.146572,17.846114,37.15701,31.18664,28.773558,25.907252,23.747661,25.487539,31.5788458299,19.436614,23.639594,29.350861,21.900711,24.0410696665,0.692026114156486,0.0205022323719576
"11141","ENSG00000163900",13.654597,12.834944,8.830681,17.849601,11.095604,9.658686,16.196101,16.626994,13.09522,9.09961,12.083868,12.34071,13.528156,9.753981,10.204587,11.333148,10.453666,12.59474,9.207536,7.745622,15.091615,16.406045,11.989422,12.387395,12.980629,13.445255,9.351399,13.1831,12.504097,12.625403,14.69838,14.93252,0.715918361079246,0.0364839393870143
"11154","ENSG00000163938",69.10483,57.23849,78.26166,61.83158,70.96954,92.34695,84.99777,72.92702,92.09972,77.62171,72.15124,72.73887,64.61783,92.938801,78.81519,59.38881,54.842774,91.87977,65.922289,57.305248,98.16881,85.78633,84.500556,109.5336,51.882848,94.30464,68.29381,107.661574,124.941716,80.96,88.770164,91.81237,0.714173877029576,0.0441917052678357
"11171","ENSG00000164007",0.902848,0.476306,0.340642,1.26815,0.861453,0.342709,0.4232444,1.009328,0.590538,0,0.712707,0.883937,0.183546,0.303999,1.191382,0.2923691,0.583001,0.22406,0.455019,0.372741,1.496685,0.837628,0.7845318,0.774046,0.702264,1.939355,0.554277,0.2898022,0.2173673,0.749447,0.543793,1.413703,0.419950387511512,0.0405213671700103
"11238","ENSG00000164144",19.50723,17.238891,18.85955,26.45007,7.76355,14.76596,17.19213,14.341432,11.8550077,14.82514,18.146487,25.9838,17.0267400039,17.906243,16.874276,14.50713,16.899109,10.23362,13.183599,10.34791,20.493015,23.42739,14.620764752,20.393069,17.046075,19.070951,22.95431,23.240166,19.689763,14.082262,17.69964,17.41679,0.641853760814489,0.0274179587877614
"11247","ENSG00000164171",4.44611,5.349743,4.01929,4.37518,3.80947,8.42447,5.618995,5.02613,4.557734,4.65334,3.94354,3.87338,3.9401,7.295647,6.551707,4.61456,2.74137,4.8804,2.31312,2.110481,8.04617,5.26728,7.4073,3.904643,3.403597,4.519226,4.86202,6.550021,3.05984,5.53455,8.694937,4.258545,0.489144315382094,0.0391939377001431
"11259","ENSG00000164199",81.936856,92.546237,80.04366,73.30063,102.33044,59.671546,138.354214,99.535525,72.514853,59.23348575,101.306024,93.383999,102.276186,63.596965,155.721264,115.145905,39.547668,59.81241,49.279693,36.0607667,68.750926,61.478876,62.094512,66.344211,52.098397923,62.03955,67.060279,87.113726,25.460346,76.294024,93.63821,99.87846,0.714043340603578,0.0347479195775436
"11268","ENSG00000164244",21.20992,23.39456,28.886814,26.702133,32.7994,32.835162,34.688995,30.66698,33.36587,21.720131,29.901959,27.828978,25.67818,33.245755,38.31533,33.26508,21.90881,28.608065,34.361743,23.225416,38.86047,36.499838,32.653967,41.3482,24.60243,34.78451,47.68093,39.06052,36.167775,44.79389,38.753962,40.92215,0.723769701861194,0.0275962112161944
"11281","ENSG00000164292",35.83098,35.3367,30.38221,20.61998,17.239473,31.242648,18.165424,22.075774,24.539868,20.54095,32.667124,53.025271,17.74267,27.628042,17.357309,20.70268,21.77073,33.248895,33.258035,25.882321,42.580518,36.768362,38.379866,48.366631,27.709595,28.53612,37.6627,41.631583,41.608593,38.782684,39.769543,61.490026,0.68731582456988,0.015184486886858
"11303","ENSG00000164338",8.016434,10.497511,8.7170338798,11.110286,7.345319,10.149594,13.6562348043,11.677612,6.932713,14.35003,6.7581725,30.26302,12.12616,13.27938,9.9356954139,18.91911,9.342574,14.67186,9.82619,7.918358,17.932541,13.55170789,14.709452,18.299622,9.6992343,11.99064,17.81415781,16.30953,21.134886,12.532426,12.952365,17.1164827,0.647493106708492,0.0247423061487336
"11319","ENSG00000164405",352.1669,301.8566,344.4955,258.6259,382.4379,292.80297,379.62632,345.5801,341.747,336.53053,314.6602,272.045,240.4791,359.3684,305.40129,313.24997,332.7141,306.4425,382.2729,403.8531,246.37244,281.31302,330.06382,274.20214,333.32658,315.06617,339.8904,241.1201,253.47493,342.7105,310.07459,260.25393,1.25913760503962,0.0434041896135174
"11320","ENSG00000164406",7.91469,3.68537,6.49205,4.42785,10.28924,1.736174,4.47425,5.34418,2.892164,3.66889,3.20271,7.05023,5.07155,0.673392,5.8945,5.99817,3.81688,2.97349,3.71672,3.088294,4.65574,4.30252,4.37285,4.39944,3.98492,3.787263,2.10905,6.44394,2.37522,4.93674,3.291871,4.85909,0.766777341932427,0.012172481369466
"11332","ENSG00000164465",2.3680772389,1.552579,0.649783,1.868681,1.189091,2.417787,0.793089,4.073215,3.11639,1.139588,1.177973,2.213214,3.050521,2.126583,1.47349,1.785802,2.955006,3.347333,2.994066,2.290152,5.033497,5.04539,3.596167,3.885337,5.14996,6.304076,2.762501,4.102445,5.025182,8.413485,4.591954,4.27901,0.659812016714206,0.0203447802183804
"11406","ENSG00000164756",2.581588,6.95399,1.53639,8.84967,8.2792700016,0.455026,12.77295,5.21791,0.967288,6.38826002,0.553369,13.33287,2.72997,1.651179,9.4287720742,10.16195,2.701227,3.610762,0.1773284,0.36607498,3.952295,3.97282761,5.906165,5.271563,2.320996,5.1571441726,0.93765,1.70119857,2.71536,3.118925,2.4883058,4.754316,0.358867507261525,0.0281803791124725
"11428","ENSG00000164853",5.01181,1.56998,1.20619,1.67978,0.30256,4.43234,0.119436,1.41653,5.22514,2.35048,0,0.663258,0.756911,3.77387,0.29885,1.52976,2.12691,6.70488,6.56768,5.15622,18.9837,11.4876,10.0984,18.4312,1.13809,6.65499,7.26142,6.40206,13.3156,7.74063,4.89624,29.4322,0.348396210905257,0.017514738622164
"11436","ENSG00000164889",60.666509,34.227747,45.3092159,43.3890586,73.5539903371,69.69464,65.430177,68.946524,48.896831814,44.45751,41.346481,34.448642,45.38498,64.502936,63.4535260074,55.476384,34.750103,42.4142895966,43.005928,44.92143,61.932264,69.811312,45.0370016329,74.2754837,34.598154402,68.277891,73.016718,56.567365,76.1552713482,47.895189,45.074575,69.115462818,0.657589184344323,0.0380882422269713
"11445","ENSG00000164919",533.7633219744,351.77095921,371.55033566,400.3936859364,546.35712192,442.8318814183,511.1031893237,417.4861961762,438.5705488071,422.1837407565,400.841737,345.7075210744,432.61404,470.6627522309,377.9395968315,427.51289,551.48396,443.4116514622,565.4910303877,528.881210909,399.4034320255,407.964594866,456.3802395826,341.112667151,533.2992903422,452.9331918449,446.7879717437,381.4052547693,371.524529,427.2202004003,475.6372709781,371.2379435648,1.30183731747997,0.0159261532183006
"11446","ENSG00000164920",0,0.81602,0,0.683849,0.363708,0,0.330703,0,0,0,0,0,0,0.565791,0,0,0.767071,4.577378,0.1606685517,3.586869,6.832058,6.91714,3.917257936,8.033292,0,5.39442,6.98097,4.12541,16.871999,10.30198,2.0660091163,6.538059,0.353777265611388,0.0252604006151849
"11449","ENSG00000164930",7.4552496,7.26037,4.887047,8.25599,6.3922092496,7.0544220721,11.82183,6.57013,9.0034406,7.120877937,6.3109306,8.12924,5.4391550944,7.9055581176,11.84021,8.528394,3.023461,5.4770600062,2.628341,3.147027,11.664874,8.287372,5.049033,8.69769,3.674913,5.67353425,5.8471809612,7.00769,5.340151,8.6173,5.026915,12.334068,0.423629844764687,0.02861352534395
"11457","ENSG00000164946",3.4073200763,4.150943,1.978013,2.711667,1.471917,3.6591088,2.650611,6.073297,4.581338,3.783866,1.496683,2.9337,3.6985125738,5.898189,2.3856490356,3.42144,1.741045,17.04277,5.3184017422,7.938328,28.140786,21.286667,13.73395853,36.250632,2.982059003,22.997602,17.34770786,19.355159,37.570971,26.576481,9.711859,22.484151,0.322300433674628,0.0317110366038582
"11500","ENSG00000165125",1.180829,0.865571,0.653084,0.9295161,0.962245,0,0.181531,0.187288,0.195913,0.772275,0.3288456,1.325921,0.8556491482,0.0265839,0.3863772,0.198492,0.4953214,0.5595,0.5548779,0.1197774,1.09077918,0.9198845,0.859118,0.556868,0.5214579,1.2651709,0.963012,1.330718,0.379585,1.727529,0.169259,0.896624,0.504713601187268,0.0325272408724459
"11547","ENSG00000165325",0,0.481555,1.036975,2.245999,4.195258,0,1.832259,1.310662,0.448868,2.252864,1.105682,0.841514,1.086031,1.47039,0.642027,0.234977,0.310283,0.171384,0.1760811,0.256838,0.556419,0.435533,0.582797,0.777967,0.589925,1.55856,4.75646,2.0283,0,0.5262506575,0.905937,0.850333,0.38873629456339,0.00866416591604965
"11557","ENSG00000165392",8.25075,10.412483,9.199065,10.85669,6.93082,16.56611,13.56108,12.64725,9.92675,10.25249,9.5867,19.83192,10.72127,14.12587,13.16013,8.175155,7.464446,15.83072,6.28457,5.42832,21.101389,14.55564,13.629247,15.41908,8.301318,15.47873,13.86412,22.21115,21.96861,14.593057724,23.18858,19.72942,0.541037993825426,0.0488102989464091
"11566","ENSG00000165449",10.81792,16.2295832,13.178563,20.86681,19.00797,14.28925,21.50881,13.46673,11.67945,18.627003,17.64392,11.56727,9.21727,16.04229,22.16317,8.74864,11.1581,16.43534,13.85544,13.21259,17.89544,18.05756,17.32031,20.07267,10.43195,15.55267,22.98427,17.69661,17.694589,17.38722,21.54838,15.42527,0.745255159178458,0.0149120102973229
"11568","ENSG00000165458",100.4538500362,77.680225,55.1640002217,91.65979,90.28294,122.50004,122.6597,110.04694,95.94997,56.35041,61.06838,72.18079,106.013757,81.41569,87.310236,91.3998,38.451875,80.334584,70.42098,51.891771,135.103619,129.253343,106.354,124.91533,46.645445,72.12257,128.8793127285,100.96828,138.14704,93.73563,73.55813,117.70298,0.486453632286319,0.00208426730030579
"11614","ENSG00000165637",199.61829,168.40099,207.629031,194.54951,202.25597,181.957057648,219.96741,195.37968,261.02626,276.330883531,222.40038,251.8334,225.2752,183.705066,195.71743,215.350943,267.311313584,228.96241,272.4007765535,267.18803842,180.160837,207.2666532871,220.640092,193.145329026,243.091485298,206.63994,208.9295102418,171.39246,196.684363,220.0789575311,228.199416568,199.102563767,1.29286800540924,0.00480483467078569
"11619","ENSG00000165655",10.627,3.17528,3.96131,3.83417,2.06319,42.5853,6.55515,6.89429,8.37563,5.83438,3.02788,3.86582,3.70993,45.85,5.09595,6.64544,10.2099,35.3101,13.259,30.7057,36.2485,38.7035,47.3987,59.579,7.01945,39.7848,32.8515,24.9394,78.8865,38.3399,37.797,45.537,0.491864165114327,0.0309550738539571
"11626","ENSG00000165678",148.488,118.672,155.765,149.757,147.39,121.154,146.873,166.856,162.97,144.332,167.292,127.109,133.223,138.894,138.894,146.586,189.545,136.136,155.967,150.595,115.082,130.763,114.261,112.117,164.103,128.917,144.998,115.833,129.902,136.17,122.546,108.579,1.33886532422182,0.0314450256149887
"11643","ENSG00000165732",30.62849,20.92948,28.54706,33.4252,30.85842,45.6073,33.242871,32.262,31.96192,30.4345,33.6061,24.81204,31.66068,51.5799,30.50912,31.64915,30.406564,39.047436,24.26115,23.82486,42.3819,39.2421,34.62543,49.370632,30.15666,45.1002,42.0292,40.6769,66.73079,41.64338,43.9386,38.090895,0.709696691213653,0.0442069643118858
"11650","ENSG00000165792",72.9532510003,88.1602416,80.8548109298,68.64187,75.453568,93.369227,67.88714,82.729453,49.797307,71.5676370306,76.91297,74.35289,91.88807,75.992697,73.898352,62.798683,55.7333633616,76.7605820737,72.89724,54.08053479,84.842179608,85.0663171265,75.952198,93.770838,60.5187587,97.41354,79.854039,70.859578,98.6419088,81.167576,68.7550701189,68.23574648,0.763980064324995,0.0326593988377529
"11654","ENSG00000165801",56.33579,55.235116597,63.05450181,54.681,54.20078,60.71296,74.358737,67.439833,43.34915,50.1661300037,52.926535,55.33959,71.93127,51.8844,57.9381,68.834502,45.18198,62.94857,48.84634,55.61481,79.20379,68.87787,62.30877,83.53079,51.06729,74.65184,51.2993,69.4647,80.1405,70.386334,55.43004,72.11964,0.723294833901411,0.0180829375205712
"11663","ENSG00000165819",68.95776,77.4028420854,75.12111,94.3549384563,88.82635,89.10265,80.066825,88.7701,73.874902,82.06961,75.5871,85.41628,82.01131,79.7725,84.57485,81.69282,61.63902,75.173572,79.06932,59.50766,87.519673,83.07451,86.657722,80.031441,55.47274,87.38732,92.673623,87.2274,86.90026,83.81172,67.429933,81.30076,0.816493240078329,0.0435121568888663
"11672","ENSG00000165874",0.492382,0,0.452162,0.88477,0.406865,0.647313,0.546409,0.403854,1.207681,2.43382,2.395993,1.721677,1.145753,0.850825,0.372044,0.947912,0.883334,0.581178,1.099301,0.20085,2.758184,1.718107,1.137509,1.601877,0.339681,1.907094,0.725942,1.874177,1.979051,1.05092,0.359774,1.411462,0.38314672344674,0.0388618376048222
"11681","ENSG00000165912",16.74612,1.224463,3.264441,4.251966,5.45169,15.33966,2.28032,6.5907360628,14.8754,4.53672,3.0249,1.118576,4.183896,20.192728,2.583694,7.057684,4.269343,15.362027,9.263845,9.585005,15.402402,18.57862,15.75721,21.31379,6.661612,15.1142,22.6711978076,11.757976,34.85014,17.290967,10.87932,14.915229,0.541578113005707,0.0282178056708865
"11740","ENSG00000166148",0,0,0.232512,0.365698,0,0.916061,0.348132,0.760033,0.0676573,0.103819,0.23583,0.325341,0.9392302,0.379374,0.743286,0.0706632,0.0909733,0.0620308,0.145828,0.0758702,0.604517,0.358736,0.396031,0.442195,0.202003,0.104997,0.491552,0.481603,0.185873,0.403174,0.0458779,0.445644,0.207997040209739,0.00441566488157331
"11876","ENSG00000166669",4.412475,7.595638,8.734405,2.559919,1.53442759,12.558921,7.5990960024,6.3974540271,5.605084,5.715231,12.543369,7.309352,8.681846,8.021035002,6.718174,13.0559427761,11.71269909,12.243462,6.8788249284,12.490698,17.733127,13.746614561,14.767968,16.4306690205,8.06599893,12.917111,7.513937867,29.510321829,21.592723,12.98761,15.5306612842,17.8535781876,0.69123811111457,0.0273742523380674
"11880","ENSG00000166682",17.59419,25.239213,17.80693,13.9950000584,18.2294814937,9.29911,31.486123,24.5443862347,9.1374750234,13.489543,14.8245504585,16.1188598841,12.1286200138,12.16141,29.3952415874,19.9523234168,8.16745,11.954981,7.675151,5.128708,15.054637,14.73318163,11.9338533,12.1057085132,9.9443971,9.16165,15.931504386,12.62321284,9.8890567,10.8467644738,8.6002007733,15.594454,0.611701511923744,0.0250890139680387
"11913","ENSG00000166825",0.591769,0,0,0,2.02186,0.262187,0,1.908516,0,2.849254,0.908621,4.77185,0,0.694892,0.54243,1.586494,0.4813138,5.587637,0.5672,1.2092916,10.63472,7.027363,5.42222,7.620922,2.079579,5.560879,3.416689,6.54395,8.675411,5.335649,2.597425,4.553516,0.25550838334518,0.0131868022516745
"11919","ENSG00000166845",3.926396,3.943246,3.1148384,4.161737,3.778893,10.176352,2.985913,2.251257,2.15731,1.800754,1.148819,1.431438,4.024836,9.138135,1.772928,4.869347,3.420331,6.50477,3.60598,4.029157,7.75994,6.22733,5.763164,6.79286,5.365264,9.542137,3.8844242,8.017426,7.621081,4.859674,9.242273,11.10013,0.661569660495039,0.0441794248595973
"11941","ENSG00000166912",15.756147,7.7295682,8.40906,14.441639,6.0625036,19.5087100071,15.402118,11.2741,8.45874,9.8153911721,7.866255,18.15428,11.62529,16.808123,14.6342828,10.429421,6.7866771145,10.9557800061,10.192415,5.784296363,17.105884,12.043706,13.596407,21.01635,8.588435,14.3901739,10.589241,17.539146,16.135786,14.11234,14.964312,13.751799,0.528825710941914,0.0240708746038419
"11967","ENSG00000166987",22.80446,31.68215,26.065492,45.39308,36.28481,23.84921,32.647511,30.46065,34.45605,31.371223,22.8673600509,47.17851,25.741465,21.806991,37.14415,34.8954,18.81192,24.18118,19.678244,13.984537,47.983119,28.243143,30.763307,37.102495452,17.769674,34.9506636471,41.63673,40.5069653,32.777635,29.054649,34.527928,34.502462,0.531992384809891,0.0230890017311634
"12007","ENSG00000167186",35.46989,38.65437,46.18994,25.70886,48.99929,31.10691,48.893816,40.14285314,41.16173,43.11138,47.57858,27.59911,37.09643,27.03752,47.653402,43.75475,47.303313,40.838987,41.064595,37.10926,33.420017,37.18047,36.04588,32.17099,43.048947,38.665963,36.98519,35.37262,27.956831,32.217529131,39.18611,33.968179,1.19809336954888,0.0387458369481022
"12050","ENSG00000167394",16.69993,17.9006300092,23.5199193,37.9873902119,23.92282,14.61226,19.167815,15.90768,16.54296,21.7912843,27.573641,27.07185,25.788196,12.94777,20.8826268,20.6053,19.685211,18.91745,27.05497,20.30973,15.103472,11.7879283287,17.1179615522,17.278754,23.52959,15.817283,30.134485,16.9541752424,13.723552108,15.7126380481,15.051094,12.7808647117,1.40267586569407,0.0394836195749456
"12078","ENSG00000167543",23.530735,13.098263,16.263778,20.998945,21.840201,38.330418,28.803285,26.098245,34.491026,13.267577,18.718971,13.38338,25.690044,44.8896,22.323601,27.572245,15.448515,25.04895821,19.792486,26.83329,41.266872,28.477977,30.466664,29.397487,14.3228018226,29.8664,29.5196,28.3879987651,36.524001,23.053439,21.7597,27.120217,0.672200612688934,0.0367409846984888
"12081","ENSG00000167550",1.17867,0.948678,0,3.03177,4.50588,2.0992,1.51461,2.46593,2.53416,5.07532,1.62142,6.54742,4.5326,1.31841,1.970451,4.70183,2.696484,1.463664,0.795751,1.91077,3.102853,4.02202,2.937731,6.136728,2.45451,3.44394,2.15595,3.88728,3.82588,2.74782,2.23727,4.75646,0.423885935543515,0.0419604095672721
"12087","ENSG00000167565",14.22993,7.5961926944,6.687692,15.03178,12.860941,14.00324,18.63943,9.69561,13.3243,11.59862,9.22381,7.95652,8.850454,12.444858,13.84651,15.82871,12.37674,13.95437,12.08861,13.2276,20.14906,15.02718,14.56661,18.48928,10.91798,10.77791,15.74942,10.94612,18.17851,19.64665,13.28517,18.747828,0.756935478930527,0.0491811856228351
"12094","ENSG00000167601",5.715509,3.02107,3.0996,4.84012,3.88179,10.24163,10.90571,4.57007,6.57551,3.45876,2.929783,4.54505,4.26143,5.73528,6.03126,6.03939,4.80389,7.29302,5.83696,7.369468,12.140894,9.62738,7.150976644,11.51581,5.623793,9.42745,10.83372,10.914224,11.312448,9.820888,7.557037,7.36557,0.625777174486683,0.0345026088895184
"12114","ENSG00000167646",17.65602,10.8761322,15.39522,5.97423,12.5962477894,9.59967,13.53280283,5.4815,11.0496100691,11.159661,12.338669,10.45356,11.42867,17.43007,14.884056,11.4514262687,5.09767,4.718843,6.1759982737,8.602261,10.6438012,9.898137,10.113344,9.542662,7.427934,11.799439,9.388367,6.957149,6.567035,6.36275,8.6044736,7.895136,0.611841544715115,0.0175379751078284
"12124","ENSG00000167676",0.483469,1.35764,1.06204,1.6351900022,0.820246,1.3073,1.77261,1.6418200008,0.567937,0.785894,1.12576,1.49547,1.13976,0.614041,1.37934,1.10796,0.633179,1.78739,0.767708,0.81635,2.181709,1.616778,1.849018,2.01247,1.1779564,0.588341,1.44446,2.0998849157,1.806262,1.9398,1.1447900005,1.50887,0.522798964748579,0.0326998100859791
"12174","ENSG00000167840",22.12116,26.53977,53.33398,29.68666,32.485542088,26.17519,40.76002,33.67921,22.99458,39.84531,52.71875,25.03609,36.10744,29.91364,33.87388,34.28539,31.39448242,38.7089,36.6803,38.17644,23.20442,27.280522,31.02597,24.92063,27.093515,27.22809,37.48,32.6075,21.775795,24.15527,30.00253,31.366266,1.36200340327682,0.00673858299703231
"12274","ENSG00000168256",111.07913,113.64214,127.0647,116.35331,89.39297,71.26363,111.857013,112.59966,117.01744,99.59152,117.219932,101.34384,119.143256,68.75886,106.53634,107.15172,107.382627,92.70684,111.450376,88.32184,84.967756,83.4419,82.49913,78.351429,109.8732,87.514558,81.69922,90.673301,69.104516,89.85062,85.63372,69.944538,1.21442453349549,0.0469646386030626
"12307","ENSG00000168385",326.7111142,218.228166772,281.1212934,328.555050776,301.9878011653,381.689611,378.115334461,300.9067304261,302.3017591881,268.911881,292.487239,311.716044,271.4418693887,395.9157380266,343.597730769,285.8215271622,254.3921619449,327.719,319.169999,281.6693641768,376.645922,356.25795,344.9928840673,420.0525843854,289.358118914,319.9632555231,333.04721294,429.2531,404.1891513989,315.435107,359.3894202,393.7563752397,0.789713305500837,0.0160771818416399
"12309","ENSG00000168389",12.0984000338,23.28393,21.050735,27.573921,17.78035,14.1818,27.8022,27.796873,20.47923503,29.422688,15.1093233,34.57842,19.2349329739,11.600883,29.508273,24.439577,29.315878,19.74329,28.0079,29.451766,14.466134,22.2765891602,19.295828,21.021318,26.918096,21.364284,17.325561,23.61078,20.136689,18.53194,22.340757,26.273135,1.38228672278897,0.0465087229288456
"12346","ENSG00000168517",23.98871,25.58317,23.59524,25.373765,34.50613,13.9092,30.929061,31.01638,20.4206,25.262279,25.42589,25.86737,33.413142,17.72478,23.099009,18.20164,13.50202,10.043064,13.628631,11.8901676489,16.255522,20.32704,15.610234,18.2920046293,19.49022,17.02322,18.9652,17.419427,8.9334,16.04748,12.595143,16.856494,0.696091670982247,0.00847365497799079
"12348","ENSG00000168528",51.31674,57.7416,49.293597,44.68492,44.437291,48.7344,40.0118,43.88151,49.9771,31.9131,38.968794,32.40711,39.66518,44.14373,42.97545,42.74847,28.39962,34.370947,25.51731,31.52321,46.4025264,39.975831,42.8463,50.70601,38.03207,40.34925,38.86968,40.0138,48.50364,39.912874,28.632475,47.999968,0.665873631945412,0.00271033871759001
"12377","ENSG00000168675",10.2736450016,18.688134,18.897897,19.425875,18.224464002,7.7089970526,18.987982981,22.6195170773,9.949101,10.8079648148,15.464451,18.812996,23.9680818121,5.221479,18.012534761,19.5651675,10.4295614,15.5245374228,8.9969300054,10.9898856984,16.6902440007,19.2728355,14.155087005,14.913727,13.503428,17.6113222128,13.22194648,17.050266,7.0932514664,14.6485073,15.1142394014,19.7117061583,0.706436673608055,0.0404614525740042
"12425","ENSG00000168890",18.21724,18.858312,14.7662,23.288215418,14.75515,11.817242,21.2502,24.34412,15.784386,16.26033,18.77192,11.779438,23.796625,8.32920074,24.98809551,20.5514800043,12.892652,12.54863,11.982022,11.358799,15.6107712,16.89668,13.259589,17.292583,12.436215,16.292331,12.186605,12.02791224,19.360663,18.6801,10.997077,11.201526,0.773586972527295,0.0230732887590296
"12440","ENSG00000168936",58.6914,47.30993,47.81463,41.77378,60.68818,48.62044,57.8629702631,50.85638,52.61392,46.15498,47.31424,40.78543,46.28597,46.92574,51.13613,52.173800007,32.20505,38.56441,33.16431,28.2455,45.977310889,41.367168552,40.90284,40.245027,43.09439,40.58391,55.80982,43.53295,40.48617,39.11025,29.67761,37.1874,0.784482338764773,0.0150120907664001
"12498","ENSG00000169188",7.29541,5.44519,5.69655,7.03825,8.57668,12.99356,5.72878,4.19006,7.18057,4.13065,4.98997,10.4094,7.69169,6.29123,6.61025,4.10505,5.34803,7.96539,4.50836,9.02486,9.81849,11.33466,10.42537,10.79815,4.95488,10.27624,11.81375,9.94398,11.08166,10.50775,11.55773,11.41204,0.633524059346806,0.0307096206568722
"12517","ENSG00000169242",5.248086,6.10074,1.730006,8.24289,1.61925,6.17167,4.366413,6.42624,9.07366,6.236324,5.429503,7.11029,3.5035,4.809563,3.316612,4.47188,2.60482,2.641972,3.63896,1.5577,5.826043,6.45473,5.181078,3.97302993,3.8902523,3.861273,4.71,4.220304,1.954961,5.796338,7.000955,4.626204,0.487217635316251,0.00744980042945298
"12549","ENSG00000169379",8.431339,11.569661,10.08443664,15.6021,5.592781,18.0425018049,16.6283200029,11.5561960368,8.515086,13.2994320137,7.062835,13.739994,14.0870028,15.87373,15.2269445674,12.8870917,12.087415,11.2426493,8.652373,9.625712,15.364818,14.54092,14.6785100081,13.074812,13.955376165,9.713706,21.3782984193,22.137976,7.08306,9.156419,22.368,13.03524,0.721623788076928,0.00699110783417279
"12571","ENSG00000169490",61.39482,38.85786,44.06411,45.26075,28.12296,33.88248,40.435786,42.10502,45.02984,29.887303,47.13595,46.96405,37.57333,25.440658,34.75815,36.94446,53.63318,40.10992,56.104064,42.056573,35.129547,36.681356,40.79646,28.22614,49.184601,32.1405488,42.69058,29.61852,30.571705,29.215906,29.04496,39.9807,1.36262844360266,0.0437768484183755
"12574","ENSG00000169504",50.48651,34.36487,45.306207616,38.9478,32.9825,86.3585,42.58746,39.0716000334,46.681,45.93428,43.845037,32.5447,34.71500499,92.37932416,42.85358,40.54511,57.10506,77.5933000877,72.0841014,56.999927278,82.30659,77.78525,85.7788,98.715047,51.94712,84.7522802667,92.8185,90.482977,127.8307230016,81.1305,91.1845508278,84.22958,0.765505935728839,0.0273693985115382
"12593","ENSG00000169599",89.7737,80.49006,67.26007,91.87378,112.84276,65.23198,92.15459,100.77695,75.12242,74.98144,91.96847,61.7378,87.83399,63.306018,75.5365182445,74.79645,73.145037,87.06454,100.404023,69.76329,63.295538,60.945436447,67.093178,50.331866,78.96963,88.14868,76.74315,61.853203,46.981517,78.174852,85.170861,64.73359,1.36708045311077,0.0424352218858014
